"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2024,"REG","LA",15,"00-0039751","WR","Jordan Whittington","Jordan","Whittington","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-12-11 20:30:53
2024,"REG","LAC",15,"00-0033156","DE","Joey Bosa","Joey","Bosa",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-12-13 22:35:13
2024,"REG","LAC",15,"00-0038573","WR","Derius Davis","Derius","Davis",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-12-13 22:35:18
2024,"REG","LAC",15,"00-0036355","QB","Justin Herbert","Justin","Herbert",NA,NA,NA,"Ankle","Thigh","Full Participation in Practice",2024-12-13 22:35:26
2024,"REG","LAC",15,"00-0030294","S","Tony Jefferson","Tony","Jefferson",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-12-13 22:35:35
2024,"REG","LAC",15,"00-0031040","DE","Khalil Mack","Khalil","Mack",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-12-13 22:35:06
2024,"REG","LAC",15,"00-0035688","T","Trey Pipkins","Trey","Pipkins",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-12-13 22:35:40
2024,"REG","LAC",15,"00-0034159","TE","Will Dissly","Will","Dissly","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2024-12-13 22:35:58
2024,"REG","LAC",15,"00-0036387","WR","Jalen Reagor","Jalen","Reagor","Finger",NA,"Out","Finger",NA,"Did Not Participate In Practice",2024-12-13 22:36:23
2024,"REG","LAC",15,"00-0039915","WR","Ladd McConkey","Ladd","McConkey","Knee","Shoulder","Questionable","Knee","Shoulder","Limited Participation in Practice",2024-12-13 22:35:44
2024,"REG","LAC",15,"00-0032103","LB","Denzel Perryman","Denzel","Perryman","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2024-12-13 22:35:44
2024,"REG","LV",15,"00-0036871","CB","Nate Hobbs","Nate","Hobbs",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-12-14 20:58:07
2024,"REG","LV",15,"00-0034972","RB","Alexander Mattison","Alexander","Mattison",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-12-14 20:54:45
